sentence,predicted,truth
"if this had happened 50 years ago, my parents generation would have sent these corporate execs to prison for decades. The government gave a blinds eye to this because covertly the government wanted internet programs to be easily hackable to do the same. The internet is the new Mr. Creepy peeping Tom. The social engineers playing God have learned much in how to herd sheeple. Todays mindless idiots will tell you they don't mind their privacy being invaded because they have nothing to hide when in truth it makes these dead end losers living a vain existence feel important.",1,0
Back then the old wetlands were filled with garbage (10areas) and the many ponds (wetlands) were later filled with sawdust. If I were to build any where around there I would pull soil samples every 20 feet.,1,0
"It isn't just the criminal vagrants. Liberals are used to dealing with them as their events always attract vagrancy. A Grateful Dead concert or the Country Fair are prime examples. It is liberalism, a social disease, that is a cancer on downtown Eugene, that alienates. I had to stop vending Lane County Farmers Market though I came in the top 1% in sales. I averaged a pathetic $300 a week in gross sales because the manner these incompetent criminal liberals operate they alienate the spending consumer. I averaged $3200 a week vending Beaverton Farmers Market. Here the spending consumer goes to River Road to the farm stands.",1,0
"Excellent question. Two reasons answer your question; #1 welfare reform booted the social parasites off of welfare and #2 these dead end dead beat social parasites refuse to accept the responsibilities that come with adulthood. So long as liberalism, a social disease, enables their obnoxious criminal dysfunction, they never have to take responsibility for their life.",1,0
"How much will be wasted on the new Mayor/City Manager Palace (it isn't a City Hall because it has no services)? A few million taken from this ridiculous project should be used: to select city land, place quonset-hut type male and female shelters w/communal showers and bunks on it.
That is the most cost-effective way.",1,0
"I believe the term is ""straight white man"".",1,0
"What's oblivious about it?  That you can't provide a response based on fact and logic rather than knee-jerk emotion?

And do you have any integrity around your choices are do you just like to complain about what others do?  They pointed out the hypocrisy evident in society and it sounds like you don't have an answer for it.",1,0
He's a comedic genius,1,0
"Porta potties get vandalized. Some people use them for shelters so others cannot use them for the intended purposes. Trash bins get trash tossed in the direction of the can, like they are not really even trying to hit the mark. The lack of respect for much of the world is a big problem within some of these populations.",1,0
Cis-het is a slur.,1,0
"The Donkey Party has a long history of political violence.

1968 Democratic convention -  After the guards let go of Rather, he then told Cronkite, ""Walter... we tried to talk to the man and we got violently pushed out of the way. This is the kind of thing that has been going on outside the hall, this is the first time we've had it happen inside the hall. We... I'm sorry to be out of breath, but somebody belted me in the stomach during that. What happened is a Georgia delegate, at least he had a Georgia delegate sign on, was being hauled out of the hall. We tried to talk to him to see why, who he was, what the situation was, and at that instant the security people, well as you can see, put me on the deck. I didn't do very well."" Cronkite then replied by saying, ""I think we've got a bunch of thugs here, Dan.""",1,0
"Martin - I just wanted to let you know that this article really encapsulates all of the reasons I moved away from Portland last year. I don't care if you are serious or not, it doesn't really matter.  I can not imagine how miserable it must make other people to be around someone like you. Your entire persona is cultivated to be empty, smug, self-superior, and gleefully weak. You seem to have disdain for your fellow man, and you think it makes you look cool for some reason. You're bothered by masculinity, wealth, patriotism, and tradition. That's what you wanted to mold my native city into - a safe space for fragile, feminine people with ironic opinions. You've done well.

Well, it's all yours now. There's no going back. Portland (and the Willy Week) were once credible, serious participants in a loosely affiliated American counterculture. And now they are . . . this. You just wrote a ""Your Fave is Problematic"" Tumblr post in the WW about one of America's greatest living songwriters.",1,0
"Crikey - how many times does it have to be explained to these people??  The dictionary definition of  'socialism' is State control of the means of production and the distribution of wealth.  Anything else is either (a) an ignorant and/or careless misuse of the term, or (b) a conscious bit of deceit to gull the credulous into accepting State control of the economy, whether they really want it or not.  :-/  Besides which, ""a group of people coming together and pooling their resources to work toward a  common goal"" might not be such a bad description of how a *corporation* functions, would it? ;-)",1,0
"You and others love to equate Trump to Hitler, but in doing so you’re equating your hurt feelings to genocide. 

Obama and others have hurt my pocketbook, to the tune of tens of thousands of dollars or more. So if Trump hurts your feelings, cry me a river. His nastiness wouldn't be directed toward me, because I don't lie and/or steal.

And if you correctly believe my comment is “very honest,” don’t be hypocritical and flag it. It was uncivil only to the thinnest-skinned among us.",1,0
Couple more felonies and they're going to have to actually keep this guy in jail for awhile as a pest to the DA's office and the courts.,1,0
"XM:  If I every flag one of your comments, I will announce it in the ""reply"" option.  Actually, I was equating your attitude to the attitudes of the German people who were ""comfortable"" with the actions taken agains others so long as they weren't the targets of such actions.  Trump, indeed, appeals to the basest instincts of his followers.  As I've said his racism, sexism, xenophobia, homophobia, elitism and megalomania are all well documented. ...both audio and video  evidence is easily available.  You seem to both acknowledge and even celebrate his nastiness.  I'm not concerned about my ""feelings"", I'm concerned about the welfare of our country.  I see Trump as a threat to far more than something so trivial as my feelings.  

Suggesting Trump only targets those who ""lie or steal"" is rather silly.  His nastiness is directed toward anyone who gets in his way.",1,0
"Whenever I take a lunch to the park, I manage to take my trash with me when I leave. Sometimes there are containers nearby to drop it in. Usually there's less mass to carry out than what I was willing to haul in. My generosity toward the homeless is lessened by the fact that they have all day every day to clean up after themselves but just won't. Yeah, yeah, mental illness, busy panhandling or trying to survive - but if they can pack it in, they CAN pack it out.",1,0
"Just wondering - is this comment sincere? I feel like I'm caught in some sort of quantum satire field with this article and several other articles on the WW website. When I read about a concept like ""Springsteen apologists"" my troll alarm goes completely nuts, and I just assume that someone is winding people up for a laugh. Who is apologizing? But then I read through other comments and some of the other opinions of Mr. Cizmer - and I realize that reality for some of you tiny millennial gasbags is now so distorted that it is possible you are actually serious. How depressing.

When the author states his offense at poor people believing Springsteen speaks to something authentic, is he trolling? I feel really lost, because I just can not tell. It's such a ridiculous premise that this small little soft-handed critic would know better than millions of working class people what stories are and are not authentic. I mean, that has got to be a joke, right? No one would be that pompous, right?",1,0
"The quality of many Eugene parks has seriously deteriorated over the last 15 years. Rampant tagging, garbage and bums camping out in the open along public trails. No longer a crown jewel or an attraction. It is hard to do anything nice in this town. I am no longer sympathetic for those who have chosen to do nothing to better their situation. I see no movement just more of the same unacceptable behavior. Stop rewarding and enabling the degraders of our city. Time for tough love.",1,0
What if....you went to the park one day to have your lunch only to find out that the park was fenced off and you no longer had access to it.  The reason being that someone else who takes their lunch to the park didn't have your consideration and left their garbage behind (I have this crazy notion that the homeless are not the only people in the world who litter).  This of course is not even considering if you had nothing else in the world besides that park - no where else to sleep etc.,1,0
"What the park campers leave behind is a lot worse than a discarded wrapper. Trying to compare tons of rotting garbage, human waste, needles to simple littering is ludicrous. They are the reason the fences have gone up.",1,0
"Nope. That's the same silly fairytale we heard in Colorado. Tax revenue has increased almost every month since. People can brew their own beer, or buy tax free bathtub gin, 99% of people simply walk into the store and buy their booze.",1,0
"I LOVE the response of people who pointed out the Reinlander is not called Blitzkrieg, and the Screen Door is not called The Southern Slave. People are outraged by the NAME and the context of the AREA it is doing business in. I am half East Indian, half Australian. I long for some tea and a crumpet! But I will not support a business that is willfully ignorant to the community. 

It's a business owner's duty to serve their neighbors and community. To bring good things to the context of the area they are moving in to. The problem with this situation is that they are so oblivious to the history of the place they would use a controversial theme and word without considering the larger story. If they had just thought about the name a little more. Maybe vetted it through a PR professional (hi! That's me!) they could have avoided this. Unless they knew exactly what they were doing. Which is gross too.",1,0
Right...I just pulled it out of thin air.  Wonder where I get these crazy things....,1,0
"Double wellllll…my name isn’t Liz, it’s Lizzy.

And the “it wasn’t her/his/their intention to hurt anyone” is one of the great, old-timey excuses for bad behavior. Intention doesn’t matter. Outcome matters.

Personally, I don’t think that asking people to acknowledge the brutal past of white people on planet Earth is a fake problem, but hey, that’s just me.",1,0
Hawaii has been flying theirs back to the mainland where they came from.  They care about the appearance of Their downtown areas.,1,0
"I dunno, when I look in the mirror I can't see anyone who was alive in 1910, and if I ever do see someone like that I'll probably run like hell.",1,0
"It's like being a respectful guest. If I attend a soirée at someone's house and leave a pigsty, I won't be invited back. If I invite friends to meet me in the park, I'll make sure the area is left clean when we leave. If someone doesn't pick up their own napkin, I'll do it - one it's respect for having use of the property and two, I don't want to loose a privlege. If I become known for causing problems, I'd anticipate being barred from the premises. Surely among the homeless, there are enough of them that they could clean up after the lot.",1,0
"I'm Indian and I'm offended by East India Company. The fact that some Indians didn't get offended means nothing to me - maybe they're ignorant of their history or they want to cash in on the name. My grandfather fought British rule, so it's deeply personal. I'm not getting offended on anyone's behalf except me, so that should pretty much invalidate what you said above.",1,0
"It's not actually. Diversity has inherent value. If you only hire cisgender white men, only the ideas, talents, and social backgrounds of cisgender white men will be available to you. Plenty of people take that option because of their subconscious racism/sexism/etc... From a libertarian perspective (one I've heard from libertarians, I'm not a libertarian myself), people who do not take diversity into account are robbing their businesses/organizations/bureaus of the success those varied backgrounds can provide - only thoroughly tapping the potential of about 43% of the population. 
From my own perspective (socialist-ish), a lot of personal ""baggage"" comes from my heritage (specifically from shit white people have done to my ancestors), and I ask for distributive justice. I'm happy to fight for that same justice for others, if they want an ally.",1,0
"I am a woman of East Indian descent who grew up in Australia. I have a really thorough knowledge of the effects of British colonialism from two different contexts. So unless you have a similar experience to me you have no right to say this is a 'fake' problem. Hell, Americans fought a WAR to end the British rule.  

I know the offense was not the intent of the owner, but clearly, people (actual 'colonials' like me... Australia is still a colony) are offended. So rather than back-peddle, she should show some backbone and listen to the problems. Changing the name would not be conceding... It would be showing respect. I would totally support the restaurant and be happy that someone actually allowed their knowledge to grow rather than stick their fingers in their ears.",1,0
"Since France doesn't have the death penalty, he'll probably be out on the street to kill a few hundred more soon enough.  Terrorism is a 20 year maximum in France.  But of course ""Conditional Liberation"" (parole) could happen.",1,0
No one is looking for marijuana to solve homelessness. You'd blame marijuana for stubbing your toe.,1,0
"You can only claim ignorance for so long
I don't believe she doesn't understand why people are pissed
Its a slap in the face is what that restaurant is
That restaurant is colonialism",1,0
"Also have to consider the fact of how many black businesses were forcibly removed  that area. How many bars were closed down that were black and just because white folks didn't feel comfortable there.
This is just a continuation of colonialism in the name her explanation it all reinforces it",1,0
"Gratefully, you're not far behind.",1,0
"Look. I know Sally, full disclosure, I helped her with some design for her cafes in Hong Kong. She was facing difficulties I can only hint at just to try to bring people quality food. Seriously - you don't you have any idea. Please believe me. Sure it was to make a living but she could have chosen SO many easier paths. I am trying so hard to not fly off the handle here.  I know nothing about what specifically this restaurant has to offer. But I do know she's a lovely, genuine person who really gives a shit about the food she serves. I am not sure I have ever commented on a web page before. If you had one 10th of an understanding of what she has been through trying to bring food of a quality that Portland takes for granted to Hong Kong you would be giving her a fucking sainthood. Really. You guys have LOST THE PLOT. I am sure you are all wonderful people but this is astonishing in its insular bullshit. No wonder Trump is doing so well. Good luck. Greetings from London!",1,0
You certainly do not know what you are talking about. And the cartoons were brutal. You are just a Stone thrower.,1,0
"Why do people think that Hamas who govern the military action and are an identified terriorist group have no responsiblity for the deaths of Palestine people.  Hamas  lob bombs  and send in innocents into attack Israeli people.  Hamas terrorist group, take a look at why Hamas has created the problem for the Palestine people.  Hamas are not the good guys they are a distructive, killing  force of religious yahoos.",1,0
"People have been trashing public space and the city is working to stop them. Unless they are willing to clean up after themselves, this is the only reasonable alternative.",1,0
"I wonder about white people that jump right to that statement when topics along similar lines come up. ""Just in case you were thinking it, 'I'm not racist'"".",1,0
"Is ""Rhinelander"" somehow synonymous with ""Nazi""?",1,0
"This is just further proof that the Malheur occupiers are all mentally ill people.  These are clearly the acts of an unbalanced person.   They need to all either be locked up in prison, or become a patient at a secure mental hospital.

Just look at this image of Scott Willingham taken during the occupation.  Just look at all of the powerful weapons that he is armed with.   And take a look at the absolutely crazed look on his face.   That is clearly the face of a very dangerous insane maniac.

https://pbs.twimg.com/media/CZs_cRHWEAE0-4Q.jpg

Willingham is homeless, and has been living out of his pickup truck for a long time.  He was still in his home state of Texas when the occupation started.  Although only 48, he admitted to the news media during the occupation that he had not worked in a long time.",1,0
"Oof... your ignorance shows, again. British handled America with kid gloves when compared to what they did to Indians. Ever heard of 1943 Bengal famine? No? It was a man-made famine caused intentionally by the war hero of the 20th century, Churchill. Bengal was exporting rice when its population was starving. British colonialism in India was driven by racism: which was absent when they dealt with the then-white America.
And when the native peoples here were colonized by European settlers, do you think there was no oppression? Your history teacher doesn't seem to have done a very good job.",1,0
Two narcissists walk into a bar...,1,0
"The puzzle is that Trumpians are the very people the GOP has screwed over all these years..from Reagon Democrats onward.  They became anti-Union, removing the only thing protecting their better than average paying jobs. They became free traders and lost more jobs. They voted for tax cuts if the rich because some day they might be rich too and their kids tuition has cost them another trillion dollars. And now they look around and they are angry, they need someone to blame... Humm and there's a reality TV show guy, sort of like Rush on steroids, he's good for me 'cause it's all their fault!",1,0
"Do you believe those numbers in oregon are lower because people have returned to work? The numbers are skewed by those at temp services, not on unemployment any longer and other causes. My wife lost her job and the employment office told her it wasnt likely she would find a job that paid close to the same. The person that handled her case said its bad out there much worse than the numbers show.
I dont need numbers to tell me that the economy is in the crapper and good paying jobs are far and few between. Prices have gone up and jobs keep leaving the area. Enjoy the utopia that is envision eugene.",1,0
"Hey kids! When coloring Easter eggs, color one (or two) that is uncooked. Great fun! Just remember, play dumb!",1,0
Unless of course it's vilification of the group who are tired of sidestepping human feces and the trash who are tired of being accosted for handouts and who voice their opinion of being fed up with the never ending demand for more freebies and more resources to clean up the mess.....,1,0
"I don't doubt for a second that that's what you see...a mess, unsanitary crap etc.  The thing is, you could see things from another perspective.  For example, you could see human beings as opposed to a mess, unsanitary crap.  The failure to see each other as humans beings and the notion that the ""right"" of one person to not being subjected to seeing what they deem an ""eyesore"" superseding human life in and of itself is a fascinating thing.  It's why people protest suicide barriers on bridges, even though we know they save lives, people get upset about their scenic view being disturbed, it's why people cry for ""men's rights"" as a retort to the notion that a woman's body is her own - because they don't even want to acknowledge that women are equal, it's why people complain that they're tired of hearing about racism without thinking how it must feel to live with it everyday.",1,0
"That's what I'm saying.  It's dangerous to vilify and start finding justifications to vilify.  I'm sure racists could find justifications for how they feel about other races....I'm sure misogynist have justifications for hating women...Donald Trump has his justifications for hating Mexicans and everyone else.  I doubt you're any of those things...I'm just saying, these paradigms can all have the notion of ""its ok to vilify this particular group because they xyz...""",1,0
"I like how the RG editor got it right with the headline in defining the problem, right cause, wrong approach in addressing it. What I find hysterical comedy is claiming; ""One wonders how the man defines “people.” Doesn’t he realize that the 330 million of us are the people who hold the deed to the land to which his sign referred? "" to then reference the destruction of Native American artifacts. As a Chickasaw allow me to point out the obvious, the 330 million stole this land from us Red Skins, and so if the author is so damn concerned about our artifacts being destroyed I will thank him when he gets off our land and leaves the country.",1,0
"If you factor in all the related costs of collection as well as lost productivity from a stoned populace, as well as considering where the retails sales would have been spent had they not been spent on pot, what would the final tally be ? This issue ""bonanza"" at the RG calls it in another article is simply their way of hyping a ridiculous issue to further their causes.",1,0
Did not Obama and Biden endorse or attempt the very same thing McConnell is doing ? He is a Lame Duck President and mentally checked out.,1,0
"Indeed, both the left and the right are guilty of this repugnant dysfunctional behavior. What was done to John Kerry was despicable. The hierarchy of democrats and republicans fully understand this movement will topple them both, and why they are in beast mode to stop it. The more they attack Trump the stronger he gets, though he should have never been taken serious in the first place.",1,0
"""When the author states his offense at poor people believing Springsteen speaks to something authentic, is he trolling? I feel really lost, because I just can not tell. It’s such a ridiculous premise that this small little soft-handed critic would know better than millions of working class people what stories are and are not authentic.""

Read what I wrote again. Most of his fans are not working class, let alone poor. You missed a great comment from a guy who jets around the country to see Bruce who said he and Bruce both ""worked hard for"" and ""deserved"" their success. He deleted that upon realizing he'd made my entire point for me.",1,0
"LOLOLOL this IS the process, they are following the constitution. They are doing nothing different than liberal democrats, but once again liberal democrats lecture to do as they say, not as they do, and why we should never underestimate the staggering hypocrisy of liberal political bigots.",1,0
"It is the working poor who need to file a class action lawsuit against our PC liberal government that has stripped us of our right to negotiate our own wages for the work we render. What democrats have done is steal the raise those with a work ethic earned, and gave it to a dead end loser who votes for PC liberals, who do nothing to earn a raise, and let others carry their workload. This was done for the unions so they can steal even more taxpayer money when their government contracts come due. It was also done to expand the welfare state by making people unemployable at this ridiculous entry level wage.",1,0
"To be clear, #BLM standing alone is not the problem, nor is the notion behind it. The problems for #BLM, as I see it, are:  

1. Putting forth and standing by false information from time to time. 
2. Encouraging illegal behavior at #BLM and other rallies. 
3. Encouraging and/or condoning retaliatory violence against police. 
4. Denial of the facts, which several black leaders and parents have also noted is the more significant problem here---black-on-black-violence (about 90%) of deaths of black people in US. 
5. And to be clear, white-on-white violence is equally awful.
6. Failure to acknowledge the existence of reverse racism, bias, etc. 

It's really a complicated topic that cannot be simplified by just blaming police either.",1,0
I wonder whether the litter problem could have been handled better by adding a number of garbage cans so as to provide an alternative to leaving trash on the ground.,1,0
"""You’re bothered by masculinity, wealth, patriotism, and tradition. That’s what you wanted to mold my native city into - a safe space for fragile, feminine people with ironic opinions.""

None of this is true. It's funny because I've also been tagged as a ""libertarian"" who is not sufficiently sensitive to his own privilege. My opinion here is not ironic and I don't see how it's possibly feminine.

I don't like Bruce Springsteen because he's a fake. He dresses and talks like he just left a steel factory but he hasn't worked a shift job in probably 50 years now and likely has nearly a billion dollars. And most of his fans also wealthy folks who identify as blue collar despite being totally out of touch with the actual problems of today's working class. They're Chris Christie. Guys like you (and Chris Christie) need to start realizing that men who disagree with you aren't weak or jealous.

Thats why we're not nostalgic and angry. We don't feel insecure about our place in a changing world.",1,0
"I am the epitome of whom you are referring to.  When I came to Eugene living on the streets I hustled up an entry level minimum wage job which afforded me to pay rent on a shared room at a local halfway house ran by the former Stump Ranch drug-alcohol rehab center. Out of 27 men but 4 of us worked. The rest had absolutely no intentions of ever working to support themselves. This program like ohhhh so many today, are the obnoxious enablers of this criminal vagrancy. There is no doubt there are but 5% of us at best who can be helped, but we're not getting the help we need. We're getting liberal psychobabble that expands the welfare state and liberal big government. I have advocated from day 1 in restoring the tools we need to overcome poverty, much less the dysfunction some of us are born into. People like me are punished for not behaving dysfunctional while those behaving criminally dysfunctional are rewarded at taxpayer expense.",1,0
"Which protesters at the rally preach free speech and tolerance? They could be mean spirited, close minded people just like many attendees. Where is your proof?
What about a Muslim person just standing there with a sign expressing their contrary belief? Do you think they should be ushered out?",1,0
"We've heard many times that the Constitution should be followed. Originalists want no interpretation of the founding document. Ironically, Scalia held these beliefs: ""he [the President] shall nominate, and by and with the Advice and Consent of the Senate, shall appoint ... Judges of the supreme Court...""
It does not say, ""unless it is an election year"". Supposedly Democrats including the President are Hippocrates. 
How is refusing to consider a nomination not only unconstitutional but also a hippocratic response to so-called constitutionalists?",1,0
"""It may well have not involved him directly, but I would wager that early in life he was warned that the persons one surrounds themselves with, or direct associates, will have a bearing on their reputation or how others perceive them to be.""

This is the classic McCarthyism tactic of guilt by association that you are describing here.   Do you not realize how many lives were wrecked during the 1950's in our nation, due to people being labeled communists and traitors simply due to guilt by association??

Yes, I agree that his girlfriend is a very shady person.   If you look into her personal history, you see a pattern of her using men, especially older men, for her own benefit.  But, my goodness, this was simply a man seduced by an attractive woman over 20 years his junior.  Lots of older men have been taken advantage of by young Gold diggers.

These suspicions against Kitzhaber are all smoke and mirrors.  13 months, and still not one single charge, not even against his girlfriend.",1,0
"How could one man incite so much hate? Today we've got this from Arizona. Attending the protests today are ""Move On, White Rose Society, Anonymous and Latino grps."" Now let's add the Rabbis who are planing to walk out of his speech, the GOP establishment. Even the Pope has referenced Trump's hate speech. 
Trump is a ""uniter"" alright. Uniting disparate groups against him.",1,0
"""No charges have been filed against Neil Goldschmidt either""

To compare Kitzhaber to Neil Goldschmidt is absolutely ludicrous.   For you to even be making such an ugly comparison simply illustrates the ugly nature of witch hunts, and how they tend to spiral out of control.    

Goldschmidt's case was totally different.   There was a specific allegation.   There was  a victim that came forward and spoke out.  Goldschmidt himself even gave a public confession of criminal wrongdoing.    That is nothing at all like Kitzhaber's situation, where there are no witnesses that have come forward, and no specific allegations of any wrongdoing have been made.   And certainly Kitzhaber has never confessed or admitted to anything.

Nope, all that you have accomplished here by making this ridiculous comparison to Goldschmidt is to illustrate the foul and repulsive nature of witch hunts.",1,0
"The mentally ill are not getting the treatment they need because of our courts, as other threads have thoroughly addressed. The developmentally disabled have plenty of programs, and readily can get on disability subsidy. The physically disabled are royally screwed by the federal government that will not honor the SSI insurance we forced to pay for to the point to attain disability assistance you have to prove there is not one part time job in America you can work. vets with PTSD...from my experience, 50% if not more have other issues and use this as an excuse. The ones that do are getting help through programs. the VA is who created the problem by not honoring the law just like the fed is doing with the physically disabled. Which brings me to the social parasites who comprise the largest percentage of the ""homeless"" population.
 (to be continued)",1,0
"The KKK permeated every aspect of our society, and held on to control through crony government and they owned the press.  They promote economic bigotry. the local liberal bigot good old boy club mirrors them impeccably around here.",1,0
"Right. 
So you're telling us you spoke to the owner who said her wife, who was there at the time the show was betting built, was wrong about her prior knowledge of Pizza Jerk opening next door. And you're only saying this once confronted with the lack of follow up.

 Sorry, but I'll take the wife's word over a fanboy's. At least she was there. Enjoy your dessert pizza.",1,0
"as usual, Willy Week is on the side of big business and on the wrong side of everything else. The utterly dismissive tone--there are no scientific studies--coupled with the condescending vibe is a telltale sign of the blogger/twitter vibe that permeates what laughably passes for journalism. Furthermore, the ignorant writer keeps calling Mr. Morrison an anti WiFi activist. Well, it clearly states that his concerns also and equally run to cell towers placed near elementary schools. Perhaps you would like to revisit the organized citizen outbursts against cell towers near schools in Portland over the last five years. Finally, you say nothing of his credentials for the job. With the way our city is being ravaged by developers, builders, property owners/managers, et.al,  at the expense of, well, practically everyone who makes less than a robust six figures annually, not to mention livability, cozy neighborhood settings destroyed, traffic,  pollution, I am grateful he is running.",1,0
wtf are you talking about? Oakland show was 3 hours 25 or 28 mins long..... and delayed start and keeping people out in the rain was the venue not being ready. nothing to do with Bruce.,1,0
"Still haven't heard from Slovic re: my offer to debate the science for 1,000.00
I will debate Slovic and Zussman for 2,000 on the science.  Despite the arrogant, unprofessional, ignorant and blatantly mindless journalism which seems more like a personal vendetta, I have never heard back from anyone except for a. mesh.   It seems like an anti-science cabal over at the WW as they could only have their heads in the sand to think this a ""non issue""  Richard Branson, founder of Virgin Mobile talking about the danger of cell phone radiation:  
https://www.youtube.com/watch?v=v8ollRquiEo
The former head of the W.H.O. Gro Brundtland couldn't be in the same room with a cell phone.  Her electrosensitivity was that profound.",1,0
"I actually wanna update/correct my statements. Number one, I apologize for the last remark. In hindsight, I think it was hypocritical for me to spew such negativity. Number two, I regret using the word untalented. I wish I had chosen ""less creative"" as that gives you the chance to improve. Which leads me to my final statement. You're probably a good dude but this writing shows a bad side and there's no reason to spread that negativity. Do us all a favor and write about a band you respect next time you have the option to fill a whole page of a newspaper.  Tell us what you love, not what you hate.",1,0
"Man, the schools really got screwed on their share!  

They're used to 60% of any tax revenue stream, Property taxes, General Fund, Lottery.  

Heads should roll for SEIU and AFSCME lobbyists!",1,0
"It's poor judgment like Mr. Taylor's that got this country to where we are today ...20 trillion in debt, hated around the world, sporting an economy that is being propped up with borrowed money and being run by a cartel of the most corrupt and dishonest politicians and outside influences in our history. When he says: ""We can’t risk having a commander in chief who would embarrass our country, alienate our allies and embolden our enemies"" one could probably conclude that he didn't want 8 more years of Obama or his equally corrupt friend Hillary. Only by projecting the short comings of the democrat party onto the right can anyone come close to his logic and conclusions. If Obama could do the job (and he can't) then surely a 5th grader could do as well but saying that Mr. Trump couldn't do it but Hillary could is just silly",1,0
"The US Supreme Court ruled against you in the last decided case, and apparently so did the Alaska Supreme Court.  

You're a loser on this issue.  

Maybe the Federal laws will be changed some day; maybe not.

Name calling is juvenile at best and almost never persuasive to those who use their intellects instead of their emotions.",1,0
"yes, it does. You keep avoiding the fact they reclassified pot as a narcotic more dangerous than heroin. This is blatant perjury. yes, opium was banned, the Chinese smoked it. These laws criminalizing drug use are as racist as they come. It's not different than when crack convictions were far more harsher than snorting cocaine. White wall street bankers snort coke, black people smoke crack. The laws are racist history from day 1.",1,0
"They decided even before he was cold. They decided even though he would have reminded them of their duty. They know they lost, twice, but they don't care a wit about the people and their votes.  Sore losers!",1,0
"Wow! No wonder you're angry!  A police state, really?  Lies, which ones? What tax increase?  So who deals with climate change, economic forces, values unions, works to makes, healthcare affordable, in your mind?  The real leaders are Clinton and Sanders, the rest are a cruel joke.",1,0
"No, the government does not have the power or authority to deny inalienable rights based on blatant lies. That sir is a lie that insults intelligence and you of all people know that. You also avoid the fact the founders of our country grew and smoked pot, and further insult intelligence to suggest they created a government that is empowered to outlaw this. A government that mandated farmers grow pot for over 100 years for national security. Don't give me this BS legalizing the drug you consume, alcohol, tobacco, on down the list, while criminalizing all other drugs you disagree with, is equal rights and equal protection under the law. That sir is a frigging insult to intelligence.",1,0
"""Terrorism is a modest, immediate threat to the United States."" Tell that to the 911, Boston Marathon, and San Bernardino families. The writer is a racist, blaming Jews. Shame on the RG for allowing this Holocaust-supporting writer to express his hatred.",1,0
"Because a Hippocratic response would follow the tenets of the Hippocratic oath taken by phsyicians, which begins ""First, do no harm."" I doubt that you intended to compare the Prdesident to Hippocrates.",1,0
"I mean, I don’t have statistics.  I’m just one person with a little tiny place who barely makes enough money for myself and I don’t have the resources to help too much with finding jobs etc.  But there’s people I’ve seen get themselves together.  For example, there was a girl whose “boyfriend” was forcing her to prostitute herself who broke away and stayed with me for awhile and is now doing well, has a job and her own place.  Mostly for me though it’s just about offering a reprieve from misery.  Even if it’s one night in a warm place with a shower and hot food it can go along way toward helping people….or helping them to heal or otherwise.  But like I said, I don’t have the resources for counseling, job placement and things...I do have to work to try and take care of myself as well. One thing I’ve found is that you don’t have to “cure everything” to make a difference.  Just being someone’s friend, offering them something even if it’s small, listening to them…..goes a long way.",1,0
"It's not a case of ""there are other bad things so don't protest anything"".  This is the case of a paper who chose to market itself using a name appropriated through force and displacement from native peoples.  It is a relevant point because that same paper is now very hypocritically writing articles that slander another business by putting wweek's own spin / interpretation of the owner's intent in using the word colonial in the restaurant's name.",1,0
"As an anglophile I enjoyed Downton. The actors, as in most UK productions are excellent in their character roles. However, I agree with this article to a certain degree.  The ending had a bit of that ""Cheesecake"" flare to it  and left me and my close Downton  fans feeling something of a greater historical magnitude was left out. Hey, if enough fans complain, maybe the production  crew will consider a sequel. The children of Mary, Edith, Tom and Anna Bates having the starring roles.",1,0
"Why, myself,  and all the other taxpayers whose only purpose is to pay for the ideas of those who actually know best for us.   Our LTD taxes are indirect, having been added on by employers who have to pay for LTD, of course.  But Courtney had a bill this legislative session to have direct taxes on all employees to support the bus industry throughout the State, and it will resurface in Salem nest time; garbage floats.",1,0
Arrogance and hubris are the watchwords in Salem today.,1,0
"My apologies to Mr. Milbank: these gender-neutral ""Christian"" names have become a bugaboo! 
Bernie just failed to ""get"" the anger of young blacks; he was extremely insensitive to several groups' call for his active support, i.e. Black Lives Matter.
I was at the first Portland Bernie rally and the black folks were very angry at him for what they felt was his ignoring of their issues.
What an irony! Bernie's been fighting for African-Americans for decades, far more actively than either Clinton (Bill's workfare reforms hurt mainly poor A-As), yet he was tone-deaf on that critical factor. It may be a little too late for him to make up ground now, Spike Lee's endorsement aside.",1,0
"WOW. I am amazed Will did not render the English language incomprehensible for most by using words only used by anal retentive English professors, but I'm even more amazed Will is addressing what republicans created when they were he11 bent on restoring America to a Christian nation (sic) and were going to restore ""morality.""",1,0
"The exercise benefits of riding in car are less, not equal to those of riding a bus. ""Although North Americans only walk an average of about 6 daily minutes overall, public transit users spend a median of 19 daily minutes walking, which nearly achieves the target of 22 daily minutes of moderate physical activity (Besser and Dannenberg 2005; Weinstein and Schimek 2005). ""
It's all right here. Something that could be read in a bus being taken to work: http://www.apta.com/resources/reportsandpublications/Documents/APTA_Health_Benefits_Litman.pdf",1,0
"In absolute terms,  murder is very low on the causes of death in the US.  Does that mean we should not spend money convicting and sentencing murderers?",1,0
